,sq_mt_built,n_rooms,n_bathrooms,buy_price,neighborhood_price_m2,estimado_metros_por_preciom2
544,55.0,2,1.0,99900,2197.8,120879.0
545,90.0,2,1.0,215000,2197.8,197802.00000000003
546,67.0,3,1.0,99000,1617.18,108351.06
547,65.0,3,1.0,85000,1796.68,116784.2
548,57.0,3,1.0,109000,1308.89,74606.73000000001
549,125.0,3,2.0,210000,1827.79,228473.75
550,80.0,3,2.0,130000,1308.89,104711.2
551,110.0,4,1.0,199000,1617.18,177889.80000000002
552,93.0,3,1.0,125000,1827.79,169984.47
553,120.0,3,2.0,250000,2197.8,263736.0
554,78.0,2,1.0,198500,2197.8,171428.40000000002
555,147.0,4,2.0,350000,2197.8,323076.60000000003
556,52.0,2,1.0,99900,1827.79,95045.08
557,100.0,3,2.0,137260,1617.18,161718.0
558,102.0,3,2.0,245000,1796.68,183261.36
559,200.0,5,3.0,330000,2197.8,439560.00000000006
560,69.0,2,1.0,119000,1617.18,111585.42
561,104.0,3,2.0,305000,1617.18,168186.72
562,80.0,3,1.0,107260,1617.18,129374.4
563,65.0,3,1.0,99000,1617.18,105116.7
564,69.0,3,1.0,97000,2197.8,151648.2
565,65.0,3,1.0,95000,1308.89,85077.85
566,80.0,3,1.0,128000,1827.79,146223.2
567,116.0,3,2.0,280000,2197.8,254944.8
568,160.0,4,2.0,450000,2197.8,351648.0
569,83.0,3,1.0,147000,1796.68,149124.44
570,75.0,2,1.0,128000,1617.18,121288.5
571,75.0,3,1.0,125000,1827.79,137084.25
572,60.0,3,1.0,110000,1308.89,78533.40000000001
573,75.0,2,1.0,125000,1827.79,137084.25
574,78.0,3,1.0,108300,1617.18,126140.04
575,106.0,3,2.0,249500,2197.8,232966.8
576,65.0,3,1.0,124000,2197.8,142857.0
577,95.0,3,2.0,164000,1308.89,124344.55
578,90.0,3,2.0,179000,1617.18,145546.2
579,79.0,3,1.0,135000,1617.18,127757.22
580,54.0,1,1.0,119000,1827.79,98700.66
581,78.0,2,1.0,107900,1827.79,142567.62
582,109.0,3,1.0,139000,1617.18,176272.62
583,100.0,3,1.0,184000,1827.79,182779.0
584,125.0,4,2.0,175000,1796.68,224585.0
585,50.0,2,1.0,99000,2197.8,109890.0
586,70.0,3,1.0,99000,1617.18,113202.6
587,56.0,3,1.0,78000,1308.89,73297.84000000001
588,60.0,2,1.0,68260,1308.89,78533.40000000001
589,98.0,2,2.0,257000,1827.79,179123.41999999998
590,104.0,3,2.0,155000,2197.8,228571.2
591,133.0,3,3.0,239000,2197.8,292307.4
592,114.0,3,2.0,175000,1827.79,208368.06
593,90.0,4,1.0,165000,1796.68,161701.2
594,124.0,3,2.0,245000,2197.8,272527.2
595,75.0,3,1.0,136000,1827.79,137084.25
596,70.0,3,1.0,109000,1617.18,113202.6
597,162.0,4,2.0,345000,2197.8,356043.60000000003
598,108.0,3,2.0,195000,1827.79,197401.32
599,78.0,3,1.0,130700,1796.68,140141.04
600,60.0,1,1.0,123000,1796.68,107800.8
601,63.0,1,1.0,106900,1617.18,101882.34
602,75.0,3,1.0,140000,1796.68,134751.0
603,47.0,1,1.0,139000,1617.18,76007.46
604,67.0,1,1.0,104000,1796.68,120377.56
605,80.0,4,1.0,165000,1617.18,129374.4
606,100.0,3,1.0,178000,1796.68,179668.0
607,49.0,2,1.0,145000,1827.79,89561.70999999999
608,183.0,3,2.0,295000,2197.8,402197.4
609,85.0,2,2.0,185000,2197.8,186813.00000000003
610,106.0,3,2.0,245000,2197.8,232966.8
611,70.0,3,1.0,108000,1308.89,91622.3
612,134.0,4,2.0,292900,1617.18,216702.12
613,107.0,3,2.0,291000,1617.18,173038.26
614,52.0,1,1.0,124000,1617.18,84093.36
615,93.0,2,2.0,324000,1617.18,150397.74000000002
616,85.0,1,1.0,240000,1617.18,137460.30000000002
617,72.0,2,2.0,170000,1617.18,116436.96
618,99.0,3,2.0,229000,1827.79,180951.21
619,112.0,3,2.0,299000,2197.8,246153.60000000003
620,144.0,4,2.0,268000,2197.8,316483.2
621,76.0,3,2.0,198307,1796.68,136547.68
622,77.0,3,2.0,199306,1796.68,138344.36000000002
623,103.0,3,2.0,235293,2197.8,226373.4
624,105.0,2,2.0,232695,2197.8,230769.00000000003
625,105.0,3,2.0,235815,2197.8,230769.00000000003
626,106.0,3,2.0,250356,2197.8,232966.8
627,105.0,3,2.0,235305,2197.8,230769.00000000003
628,105.0,3,2.0,234990,2197.8,230769.00000000003
629,103.0,3,2.0,235815,2197.8,226373.4
630,114.0,3,2.0,253291,2197.8,250549.2
631,106.0,3,2.0,252891,2197.8,232966.8
632,105.0,3,2.0,236154,2197.8,230769.00000000003
633,98.0,2,2.0,228208,2197.8,215384.4
634,105.0,3,2.0,235402,2197.8,230769.00000000003
635,111.0,3,2.0,285900,1617.18,179506.98
636,88.0,3,2.0,270800,1617.18,142311.84
637,91.0,3,2.0,271200,1617.18,147163.38
638,98.0,3,2.0,264000,1617.18,158483.64
639,98.0,3,2.0,257700,1617.18,158483.64
640,98.0,3,2.0,248300,1617.18,158483.64
641,113.0,4,2.0,290400,1617.18,182741.34
642,115.0,4,2.0,292200,1617.18,185975.7
643,95.0,3,2.0,261100,1617.18,153632.1
644,98.0,3,2.0,258300,1617.18,158483.64
645,60.0,2,1.0,130000,1308.89,78533.40000000001
646,130.0,2,1.0,215000,1617.18,210233.4
647,70.0,3,1.0,129000,1827.79,127945.3
648,76.0,3,2.0,196541,1796.68,136547.68
649,70.0,3,1.0,130000,1617.18,113202.6
650,63.0,3,1.0,69900,1308.89,82460.07
651,51.0,3,1.0,115000,1617.18,82476.18000000001
652,90.0,2,1.0,139000,1617.18,145546.2
653,55.0,2,1.0,109000,1827.79,100528.45
654,73.0,3,1.0,115000,1796.68,131157.64
655,58.0,2,1.0,108300,1617.18,93796.44
656,82.0,3,1.0,163000,1796.68,147327.76
657,95.0,3,1.0,177000,1617.18,153632.1
658,97.0,4,1.0,160000,1827.79,177295.63
659,65.0,2,1.0,126000,1827.79,118806.35
660,56.0,3,1.0,95000,2197.8,123076.80000000002
661,122.0,3,2.0,205000,2197.8,268131.60000000003
662,109.0,4,2.0,149000,1827.79,199229.11
663,85.0,4,2.0,155000,1827.79,155362.15
664,122.0,3,2.0,280000,1827.79,222990.38
665,56.0,3,1.0,89000,2197.8,123076.80000000002
666,56.0,2,1.0,125900,1617.18,90562.08
667,56.0,2,1.0,79000,1827.79,102356.24
668,110.0,3,2.0,240000,2197.8,241758.00000000003
669,100.0,3,2.0,205000,2197.8,219780.00000000003
670,68.0,2,1.0,104000,1827.79,124289.72
671,92.0,3,1.0,136000,1617.18,148780.56
672,56.0,3,1.0,100000,2197.8,123076.80000000002
673,60.0,2,1.0,135000,1617.18,97030.8
674,64.0,2,1.0,112000,1827.79,116978.56
675,89.0,2,2.0,170000,1796.68,159904.52000000002
676,91.0,2,2.0,173000,1796.68,163497.88
677,72.0,3,1.0,93556,1827.79,131600.88
678,90.0,3,2.0,234990,2197.8,197802.00000000003
679,67.0,2,1.0,148000,1617.18,108351.06
680,79.0,4,1.0,129900,1796.68,141937.72
681,89.0,3,1.0,165000,1796.68,159904.52000000002
682,72.0,2,1.0,135000,1617.18,116436.96
683,93.0,3,2.0,147000,1617.18,150397.74000000002
684,75.0,3,1.0,130000,1827.79,137084.25
685,72.0,3,1.0,93556,1827.79,131600.88
686,55.0,2,1.0,82000,1617.18,88944.90000000001
687,108.0,3,1.0,152000,1617.18,174655.44
688,70.0,2,1.0,119000,1617.18,113202.6
689,59.0,2,1.0,110000,1827.79,107839.61
690,152.0,3,2.0,340000,2197.8,334065.60000000003
691,100.0,3,2.0,185000,1796.68,179668.0
692,124.0,3,2.0,369000,1617.18,200530.32
693,81.0,3,1.0,175000,1796.68,145531.08000000002
694,122.0,4,2.0,159000,1308.89,159684.58000000002
695,102.0,3,2.0,210000,1796.68,183261.36
696,59.0,3,1.0,90000,1796.68,106004.12
697,66.0,2,1.0,99000,1617.18,106733.88
698,95.0,2,2.0,145000,1617.18,153632.1
699,105.0,4,2.0,251650,2197.8,230769.00000000003
700,76.0,3,1.0,107300,1796.68,136547.68
701,61.0,3,1.0,123000,1796.68,109597.48
702,96.0,4,1.0,159000,1796.68,172481.28
703,63.0,2,1.0,127500,1827.79,115150.77
704,97.0,3,2.0,189000,1796.68,174277.96
705,83.0,3,1.0,159000,1617.18,134225.94
706,79.0,3,1.0,162000,1827.79,144395.41
707,105.0,3,2.0,238000,2197.8,230769.00000000003
708,48.0,2,1.0,97500,1827.79,87733.92
709,61.0,3,1.0,95000,1308.89,79842.29000000001
710,59.0,2,1.0,132000,1827.79,107839.61
711,59.0,2,1.0,124000,1617.18,95413.62
712,70.0,3,1.0,107000,1827.79,127945.3
713,134.0,4,2.0,295000,2197.8,294505.2
714,63.0,3,1.0,72000,1308.89,82460.07
715,63.0,3,1.0,100000,1308.89,82460.07
716,158.0,3,2.0,289900,2197.8,347252.4
717,78.0,3,1.0,129900,1796.68,140141.04
718,62.0,2,1.0,128000,1796.68,111394.16
719,112.0,4,2.0,380000,2197.8,246153.60000000003
720,88.0,3,1.0,129500,1617.18,142311.84
721,48.0,1,1.0,85000,1617.18,77624.64
722,70.0,2,1.0,97500,1308.89,91622.3
723,70.0,2,1.0,138000,1617.18,113202.6
724,84.0,3,2.0,225000,2197.8,184615.2
725,150.0,4,2.0,268000,1827.79,274168.5
726,117.0,2,1.0,149000,1617.18,189210.06
727,89.0,3,2.0,199000,2197.8,195604.2
728,89.0,3,2.0,262000,2197.8,195604.2
729,85.0,3,1.0,149000,2197.8,186813.00000000003
730,66.0,3,1.0,107500,1827.79,120634.14
731,103.0,3,2.0,234927,2197.8,226373.4
732,80.0,4,2.0,135000,1827.79,146223.2
733,76.0,2,2.0,240000,2750.0,209000.0
734,108.0,3,2.0,360000,2750.0,297000.0
735,95.0,3,2.0,240000,2750.0,261250.0
736,66.0,3,1.0,130000,2094.51,138237.66
737,65.0,3,1.0,122000,2094.51,136143.15000000002
738,60.0,2,1.0,137000,2064.65,123879.0
739,70.0,3,1.0,250000,2094.51,146615.7
740,117.0,2,2.0,249000,2064.65,241564.05
741,80.0,2,2.0,240000,2271.52,181721.6
742,113.0,3,2.0,286000,2271.52,256681.76
743,60.0,2,1.0,109000,2094.51,125670.6
744,61.0,2,1.0,125000,2064.65,125943.65
745,129.0,3,2.0,249000,2271.52,293026.08
746,76.0,1,1.0,180000,2271.52,172635.52
747,70.0,3,1.0,155000,2094.51,146615.7
748,63.0,3,1.0,138000,2094.51,131954.13
749,166.0,4,3.0,442000,2271.52,377072.32
750,167.0,4,3.0,446000,2271.52,379343.84
751,173.0,4,3.0,440000,2271.52,392972.96
752,73.0,3,1.0,123800,2094.51,152899.23
753,70.0,3,1.0,112000,2064.65,144525.5
754,71.0,3,1.0,162000,2094.51,148710.21000000002
755,50.0,2,1.0,108000,2064.65,103232.5
756,92.0,2,2.0,255000,2094.51,192694.92
757,105.0,2,2.0,248900,2271.52,238509.6
758,73.0,3,1.0,155000,2094.51,152899.23
759,285.0,4,3.0,339841,2271.52,647383.2
760,268.0,4,3.0,338066,2271.52,608767.36
761,268.0,4,3.0,337631,2271.52,608767.36
762,87.0,2,1.0,169000,2064.65,179624.55000000002
763,60.0,3,1.0,107500,2094.51,125670.6
764,75.0,2,1.0,191000,2094.51,157088.25000000003
765,70.0,2,1.0,165000,2064.65,144525.5
766,48.0,2,1.0,119900,2094.51,100536.48
767,62.0,2,1.0,130000,2064.65,128008.3
768,143.0,4,3.0,276822,2271.52,324827.36
769,86.0,2,2.0,250000,2750.0,236500.0
770,78.0,2,2.0,210000,2750.0,214500.0
771,137.0,3,2.0,545000,2750.0,376750.0
772,111.0,3,2.0,223050,2271.52,252138.72
773,113.0,3,2.0,218930,2271.52,256681.76
774,83.0,3,2.0,215300,2271.52,188536.16
775,137.0,2,1.0,296500,2064.65,282857.05
776,102.0,3,2.0,289000,2271.52,231695.04
777,125.0,3,2.0,278000,2750.0,343750.0
778,87.0,3,1.0,194000,2064.65,179624.55000000002
779,126.0,4,2.0,415000,2750.0,346500.0
780,110.0,3,2.0,290000,2750.0,302500.0
781,60.0,2,1.0,119900,2064.65,123879.0
782,275.0,5,2.0,385000,2064.65,567778.75
783,95.0,2,2.0,269900,2750.0,261250.0
784,85.0,3,1.0,194000,2064.65,175495.25
785,106.0,3,2.0,278000,2271.52,240781.12
786,130.0,4,2.0,455000,2750.0,357500.0
787,91.0,2,2.0,269900,2750.0,250250.0
788,110.0,3,2.0,290000,2750.0,302500.0
789,73.0,3,1.0,142000,2064.65,150719.45
790,108.0,3,3.0,329000,2750.0,297000.0
791,96.0,2,2.0,279000,2271.52,218065.92
792,119.0,3,1.0,293000,2750.0,327250.0
793,126.0,3,2.0,317000,2750.0,346500.0
794,80.0,3,1.0,145000,2094.51,167560.80000000002
795,64.0,2,1.0,125000,2094.51,134048.64
796,96.0,3,2.0,268000,2271.52,218065.92
797,60.0,2,1.0,159000,2064.65,123879.0
798,120.0,4,1.0,239000,2064.65,247758.0
799,87.0,2,2.0,245000,2271.52,197622.24
800,54.0,1,1.0,170000,2271.52,122662.08
801,102.0,3,2.0,255500,2271.52,231695.04
802,116.0,3,2.0,293500,2271.52,263496.32
803,127.0,3,3.0,323000,2271.52,288483.04
804,122.0,2,2.0,236000,2271.52,277125.44
805,154.0,3,2.0,299900,2271.52,349814.08
806,97.0,2,2.0,238000,2271.52,220337.44
807,86.0,2,2.0,260000,2064.65,177559.9
808,82.0,2,2.0,243000,2064.65,169301.30000000002
809,112.0,3,2.0,324000,2064.65,231240.8
810,108.0,3,2.0,323000,2064.65,222982.2
811,100.0,3,2.0,243000,2271.52,227152.0
812,130.0,3,2.0,496000,2064.65,268404.5
813,128.0,3,2.0,356000,2064.65,264275.2
814,105.0,3,2.0,229000,2271.52,238509.6
815,59.0,2,1.0,90000,2094.51,123576.09
816,100.0,3,2.0,269900,2094.51,209451.00000000003
817,177.0,4,3.0,360000,2271.52,402059.04
818,103.0,2,2.0,247800,2064.65,212658.95
819,106.0,3,2.0,260000,2271.52,240781.12
820,115.0,3,2.0,305000,2271.52,261224.8
821,96.0,2,2.0,269000,2271.52,218065.92
822,125.0,3,2.0,353000,2271.52,283940.0
823,106.0,2,2.0,249900,2271.52,240781.12
824,113.0,3,2.0,286038,2271.52,256681.76
825,105.0,3,3.0,225000,2750.0,288750.0
826,57.0,2,1.0,115000,2094.51,119387.07
827,51.0,2,1.0,110000,2064.65,105297.15
828,77.0,3,1.0,151300,2064.65,158978.05000000002
829,63.0,3,1.0,145000,2094.51,131954.13
830,60.0,3,1.0,135000,2094.51,125670.6
831,95.0,3,2.0,225000,2064.65,196141.75
832,124.0,4,2.0,286000,2750.0,341000.0
833,149.0,4,3.0,334000,2271.52,338456.48
834,149.0,4,3.0,343000,2271.52,338456.48
835,63.0,3,1.0,139900,2094.51,131954.13
836,248.0,4,3.0,348000,2271.52,563336.96
837,205.0,3,3.0,350000,2271.52,465661.6
838,66.0,3,1.0,138000,2094.51,138237.66
839,66.0,3,1.0,135000,2064.65,136266.9
840,68.0,3,1.0,138500,2064.65,140396.2
841,63.0,3,1.0,122000,2094.51,131954.13
842,85.0,3,2.0,224000,2750.0,233750.0
843,68.0,3,1.0,135000,2064.65,140396.2
844,83.0,2,2.0,210000,2094.51,173844.33000000002
845,66.0,3,1.0,165000,2094.51,138237.66
846,60.0,3,1.0,132000,2094.51,125670.6
847,60.0,2,1.0,125000,2094.51,125670.6
848,105.0,2,2.0,223900,2271.52,238509.6
849,64.0,1,1.0,166000,2271.52,145377.28
850,61.0,3,1.0,130000,2094.51,127765.11000000002
851,100.0,3,2.0,198958,2271.52,227152.0
852,149.0,3,3.0,336403,2271.52,338456.48
853,149.0,3,3.0,333279,2271.52,338456.48
854,61.0,3,1.0,125000,2094.51,127765.11000000002
855,74.0,3,3.0,190000,2064.65,152784.1
856,98.0,3,2.0,326000,2750.0,269500.0
857,106.0,4,2.0,295000,2271.52,240781.12
858,103.0,3,2.0,267000,2271.52,233966.56
859,129.0,3,2.0,260000,2271.52,293026.08
860,100.0,2,2.0,264000,2750.0,275000.0
861,56.0,2,1.0,110000,2064.65,115620.4
862,104.0,3,2.0,212000,2064.65,214723.6
863,54.0,2,1.0,115000,2064.65,111491.1
864,100.0,3,3.0,269900,2094.51,209451.00000000003
865,113.0,3,2.0,299999,2271.52,256681.76
866,65.0,3,1.0,135000,2094.51,136143.15000000002
867,166.0,4,3.0,446000,2271.52,377072.32
868,173.0,4,3.0,465000,2271.52,392972.96
869,173.0,4,3.0,457000,2271.52,392972.96
870,71.0,2,1.0,165000,2064.65,146590.15
871,91.0,2,2.0,270000,2750.0,250250.0
872,94.0,2,2.0,221000,2271.52,213522.88
873,94.0,2,2.0,208000,2271.52,213522.88
874,94.0,2,2.0,211000,2271.52,213522.88
875,91.0,2,2.0,202000,2271.52,206708.32
876,94.0,2,2.0,240000,2271.52,213522.88
877,125.0,3,2.0,333000,2271.52,283940.0
878,60.0,2,1.0,135000,2064.65,123879.0
879,265.0,4,3.0,340870,2271.52,601952.8
880,265.0,4,3.0,340700,2271.52,601952.8
881,128.0,4,2.0,374000,2271.52,290754.56
882,88.0,2,2.0,222000,2271.52,199893.76
883,128.0,4,2.0,293000,2271.52,290754.56
884,102.0,3,2.0,284000,2271.52,231695.04
885,109.0,3,2.0,321000,2271.52,247595.68
886,89.0,2,2.0,270500,2271.52,202165.28
887,90.0,2,2.0,217500,2271.52,204436.8
888,144.0,4,2.0,354500,2271.52,327098.88
889,107.0,3,2.0,253500,2271.52,243052.64
890,52.0,1,1.0,164500,2271.52,118119.04
891,159.0,4,2.0,396500,2271.52,361171.68
892,122.0,3,2.0,383500,2271.52,277125.44
893,105.0,3,2.0,260000,2271.52,238509.6
894,49.0,1,1.0,169500,2271.52,111304.48
895,84.0,2,2.0,227000,2271.52,190807.68
896,55.0,1,1.0,173800,2271.52,124933.6
897,107.0,3,2.0,265000,2271.52,243052.64
898,113.0,3,2.0,285000,2271.52,256681.76
899,113.0,3,2.0,277000,2271.52,256681.76
900,106.0,3,2.0,270000,2271.52,240781.12
901,117.0,3,2.0,283900,2271.52,265767.84
902,268.0,4,3.0,341767,2271.52,608767.36
903,98.0,2,2.0,323000,2271.52,222608.96
904,95.0,2,2.0,346000,2271.52,215794.4
905,73.0,3,1.0,155000,2094.51,152899.23
906,172.0,4,3.0,440000,2271.52,390701.44
907,174.0,4,3.0,465000,2271.52,395244.48
908,87.0,3,2.0,198172,2271.52,197622.24
909,89.0,3,2.0,201373,2271.52,202165.28
910,160.0,4,3.0,460000,2750.0,440000.0
911,115.0,3,2.0,320000,2750.0,316250.0
912,75.0,3,2.0,260000,2750.0,206250.0
913,65.0,2,1.0,139950,2064.65,134202.25
914,60.0,3,1.0,116000,2094.51,125670.6
915,69.0,3,1.0,116000,2064.65,142460.85
916,42.0,2,1.0,104200,2064.65,86715.3
917,125.0,3,2.0,354900,2271.52,283940.0
918,127.0,3,2.0,281900,2271.52,288483.04
919,125.0,3,2.0,402900,2271.52,283940.0
920,125.0,3,2.0,268900,2271.52,283940.0
921,105.0,2,2.0,287900,2271.52,238509.6
922,125.0,3,2.0,391000,2271.52,283940.0
923,124.0,3,2.0,369000,2271.52,281668.48
924,97.0,2,2.0,301000,2271.52,220337.44
925,97.0,2,2.0,299000,2271.52,220337.44
926,125.0,3,2.0,395000,2271.52,283940.0
927,101.0,2,2.0,336000,2271.52,229423.52
928,125.0,3,2.0,386000,2271.52,283940.0
929,121.0,3,2.0,380000,2271.52,274853.92
930,125.0,3,2.0,381000,2271.52,283940.0
931,96.0,2,2.0,319000,2271.52,218065.92
932,101.0,2,2.0,335000,2271.52,229423.52
933,125.0,3,2.0,393000,2271.52,283940.0
934,121.0,3,2.0,382000,2271.52,274853.92
935,97.0,2,2.0,290000,2271.52,220337.44
936,101.0,2,2.0,324000,2271.52,229423.52
937,125.0,3,2.0,389000,2271.52,283940.0
938,96.0,2,2.0,320000,2271.52,218065.92
939,97.0,2,2.0,296000,2271.52,220337.44
940,122.0,3,2.0,367000,2271.52,277125.44
941,111.0,2,2.0,272900,2271.52,252138.72
942,59.0,3,1.0,115000,2064.65,121814.35
943,65.0,3,1.0,150000,2064.65,134202.25
944,149.0,3,2.0,299000,2750.0,409750.0
945,128.0,3,2.0,326000,2271.52,290754.56
946,172.0,3,2.0,300000,2094.51,360255.72000000003
947,72.0,3,1.0,163000,2094.51,150804.72000000003
948,120.0,3,2.0,248000,2271.52,272582.4
949,145.0,3,2.0,377000,2271.52,329370.4
950,91.0,2,2.0,233000,2271.52,206708.32
951,119.0,3,2.0,325000,2271.52,270310.88
952,60.0,3,1.0,115000,2094.51,125670.6
953,63.0,3,1.0,144500,2094.51,131954.13
954,119.0,4,2.0,310000,2750.0,327250.0
955,172.0,4,2.0,459000,2750.0,473000.0
956,105.0,3,2.0,285500,2271.52,238509.6
957,96.0,3,2.0,245000,2064.65,198206.4
958,128.0,3,2.0,269900,2271.52,290754.56
959,158.0,4,3.0,410000,2271.52,358900.16
960,65.0,3,1.0,120000,2094.51,136143.15000000002
961,62.0,2,1.0,97395,2094.51,129859.62
962,73.0,3,1.0,139000,2064.65,150719.45
963,74.0,2,1.0,160000,2094.51,154993.74000000002
964,62.0,2,1.0,140000,2094.51,129859.62
965,63.0,3,1.0,126000,2094.51,131954.13
966,96.0,3,1.0,190000,2064.65,198206.4
967,62.0,3,1.0,127000,2094.51,129859.62
968,82.0,2,2.0,196872,2271.52,186264.64
969,76.0,2,2.0,182760,2271.52,172635.52
970,84.0,2,1.0,200616,2271.52,190807.68
971,64.0,3,1.0,138000,2064.65,132137.6
972,52.0,2,1.0,119900,2064.65,107361.8
973,79.0,3,1.0,149000,2064.65,163107.35
974,58.0,1,1.0,130000,2064.65,119749.7
975,78.0,2,2.0,253000,2750.0,214500.0
976,70.0,3,1.0,137900,2094.51,146615.7
977,84.0,2,2.0,219000,2271.52,190807.68
978,84.0,2,2.0,240000,2271.52,190807.68
979,160.0,3,2.0,347000,2271.52,363443.2
980,54.0,2,1.0,131000,2094.51,113103.54
981,119.0,3,2.0,285000,2064.65,245693.35
982,111.0,3,2.0,282950,2271.52,252138.72
983,57.0,2,1.0,138000,2064.65,117685.05
984,62.0,2,1.0,97396,2094.51,129859.62
985,63.0,2,1.0,118000,2094.51,131954.13
986,112.0,3,2.0,375000,2750.0,308000.0
987,98.0,3,2.0,290000,2750.0,269500.0
988,85.0,3,1.0,135000,2094.51,178033.35
989,70.0,3,1.0,143000,2064.65,144525.5
990,69.0,3,1.0,126000,2094.51,144521.19
991,125.0,3,1.0,225000,2094.51,261813.75000000003
992,350.0,3,2.0,420000,2064.65,722627.5
993,40.0,1,1.0,135000,2064.65,82586.0
994,64.0,1,1.0,230000,2750.0,176000.0
995,180.0,6,2.0,210000,2064.65,371637.0
996,69.0,3,1.0,143000,2064.65,142460.85
997,110.0,4,2.0,260000,2064.65,227111.5
998,70.0,3,1.0,169900,2064.65,144525.5
999,65.0,3,1.0,75600,2094.51,136143.15000000002
1000,63.0,3,1.0,130000,2094.51,131954.13
1001,129.0,3,2.0,545000,2750.0,354750.0
1002,92.0,3,1.0,175000,2064.65,189947.8
1003,85.0,2,2.0,235000,2094.51,178033.35
1004,62.0,2,1.0,98000,2064.65,128008.3
1005,130.0,4,2.0,410000,2271.52,295297.6
1006,65.0,3,1.0,145000,2094.51,136143.15000000002
1007,106.0,2,2.0,264000,2750.0,291500.0
1008,65.0,3,1.0,125000,2094.51,136143.15000000002
1009,81.0,4,2.0,260000,2064.65,167236.65
1010,94.0,2,2.0,238000,2094.51,196883.94000000003
1011,95.0,4,2.0,210000,2064.65,196141.75
1012,50.0,1,1.0,99900,2064.65,103232.5
1013,105.0,3,2.0,340000,2750.0,288750.0
1014,63.0,3,1.0,147000,2094.51,131954.13
1015,62.0,2,1.0,93000,2094.51,129859.62
1016,101.0,3,1.0,190000,2064.65,208529.65
1017,110.0,2,2.0,248000,2271.52,249867.2
1018,110.0,3,2.0,340000,2750.0,302500.0
1019,50.0,1,1.0,220000,2064.65,103232.5
1020,105.0,3,2.0,335000,2750.0,288750.0
1021,109.0,3,2.0,315000,2271.52,247595.68
1022,110.0,3,2.0,285000,2750.0,302500.0
1023,76.0,3,3.0,189000,2094.51,159182.76
1024,64.0,3,1.0,125000,2094.51,134048.64
1025,53.0,3,1.0,147000,2094.51,111009.03
1026,53.0,2,1.0,165000,2064.65,109426.45
1027,55.0,3,1.0,147000,2094.51,115198.05000000002
1028,60.0,3,2.0,125000,2094.51,125670.6
1029,121.0,3,2.0,318000,2271.52,274853.92
1030,110.0,3,2.0,280000,2271.52,249867.2
1031,119.0,3,2.0,263000,2271.52,270310.88
1032,122.0,3,2.0,333000,2271.52,277125.44
1033,105.0,2,2.0,245000,2271.52,238509.6
1034,119.0,2,2.0,271000,2271.52,270310.88
1035,100.0,2,2.0,223000,2271.52,227152.0
1036,121.0,3,2.0,254000,2271.52,274853.92
1037,109.0,3,2.0,268000,2271.52,247595.68
1038,90.0,2,2.0,231000,2271.52,204436.8
1039,94.0,2,2.0,230000,2271.52,213522.88
1040,70.0,2,1.0,145000,2064.65,144525.5
1041,55.0,1,1.0,180000,2750.0,151250.0
1042,60.0,2,1.0,110000,2094.51,125670.6
1043,60.0,2,1.0,122000,2094.51,125670.6
1044,58.0,2,1.0,155000,2064.65,119749.7
1045,61.0,2,1.0,125000,2094.51,127765.11000000002
1046,110.0,3,2.0,359000,2750.0,302500.0
1047,126.0,3,2.0,374900,2271.52,286211.52
1048,127.0,2,2.0,297900,2271.52,288483.04
1049,106.0,2,2.0,252900,2271.52,240781.12
1050,126.0,3,2.0,268900,2271.52,286211.52
1051,128.0,3,2.0,354900,2271.52,290754.56
1052,126.0,3,2.0,269900,2271.52,286211.52
1053,153.0,3,2.0,487000,2271.52,347542.56
1054,97.0,2,2.0,320000,2271.52,220337.44
1055,97.0,2,2.0,319000,2271.52,220337.44
1056,65.0,3,1.0,129000,2064.65,134202.25
1057,116.0,3,2.0,283190,2271.52,263496.32
1058,35.0,1,1.0,75000,2094.51,73307.85
1059,149.0,4,3.0,353000,2271.52,338456.48
1060,149.0,4,3.0,352000,2271.52,338456.48
1061,149.0,4,3.0,354000,2271.52,338456.48
1062,101.0,3,2.0,228543,2271.52,229423.52
1063,112.0,3,2.0,241000,2271.52,254410.24
1064,306.0,4,3.0,417000,2271.52,695085.12
1065,72.0,2,2.0,178000,2271.52,163549.44
1066,140.0,4,3.0,274000,2271.52,318012.8
1067,211.0,4,3.0,347300,2271.52,479290.72
1068,290.0,4,3.0,378200,2271.52,658740.8
1069,248.0,4,3.0,354100,2271.52,563336.96
1070,248.0,4,3.0,353000,2271.52,563336.96
1071,248.0,4,3.0,354000,2271.52,563336.96
1072,57.0,3,1.0,94050,2094.51,119387.07
1073,60.0,3,1.0,108000,2094.51,125670.6
1074,60.0,2,1.0,115000,2094.51,125670.6
1075,102.0,3,2.0,228543,2271.52,231695.04
1076,82.0,2,2.0,175624,2271.52,186264.64
1077,102.0,2,2.0,233500,2271.52,231695.04
1078,112.0,3,2.0,262500,2271.52,254410.24
1079,115.0,3,2.0,255000,2271.52,261224.8
1080,107.0,3,2.0,273000,2271.52,243052.64
1081,61.0,3,1.0,147000,2094.51,127765.11000000002
1082,62.0,3,1.0,120000,2064.65,128008.3
1083,150.0,3,2.0,330000,2094.51,314176.50000000006
1084,73.0,2,2.0,173000,2271.52,165820.96
1085,185.0,4,3.0,310000,2271.52,420231.2
1086,69.0,2,2.0,176000,2271.52,156734.88
1087,76.0,2,2.0,183000,2271.52,172635.52
1088,72.0,2,2.0,177000,2271.52,163549.44
