,sq_mt_built,n_rooms,n_bathrooms,floor,is_floor_under,buy_price,is_renewal_needed,is_new_development,built_year,has_central_heating,has_individual_heating,has_ac,has_fitted_wardrobes,has_lift,is_exterior,has_garden,has_pool,has_terrace,has_balcony,has_storage_room,is_accessible,has_green_zones,has_parking,parking_price,is_orientation_north,is_orientation_west,is_orientation_south,is_orientation_east,Pisos,Casa o chalet,Áticos,Dúplex,distrito_id_num,neighborhood_id_num,neighborhood_price_m2,estimado_metros_por_preciom2
14612,190.0,7,2.0,1.0,0,250000,1,0,1970.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,3.0,18.0,2048.47,389209.3
14613,100.0,3,2.0,3.0,0,250000,0,0,2002.0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0.0,0,0,0,0,1,0,0,0,3.0,15.0,2235.32,223532.00000000003
14614,76.0,3,1.0,3.0,0,161900,0,0,1985.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,15.0,2235.32,169884.32
14615,84.0,3,1.0,4.0,0,135000,0,0,1975.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.0,0,0,0,0,1,0,0,0,3.0,15.0,2235.32,187766.88
14616,83.0,3,1.0,1.0,0,177000,0,0,1970.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,18.0,2048.47,170023.00999999998
14617,40.0,2,1.0,0.5,1,106000,1,0,1970.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,1,1,0,0,0,3.0,19.0,2323.93,92957.2
14618,60.0,0,2.0,0.5,1,150000,0,0,1970.0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,1,0,0,0,1,3.0,15.0,2235.32,134119.2
14619,70.0,3,1.0,3.0,0,169500,0,0,1970.0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0.0,0,0,1,1,1,0,0,0,3.0,15.0,2235.32,156472.40000000002
14620,65.0,2,1.0,2.0,0,189000,0,0,1989.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,15.0,2235.32,145295.80000000002
14621,60.0,2,1.0,4.0,0,100000,0,0,1969.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,18.0,2048.47,122908.19999999998
14622,75.0,2,1.0,4.0,0,145000,0,0,1970.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,15.0,2235.32,167649.0
14623,80.0,3,1.0,2.0,0,140000,0,0,1970.0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0.0,1,0,1,0,1,0,0,0,3.0,13.0,1886.6,150928.0
14624,59.0,3,1.0,1.0,0,175000,0,0,1950.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,15.0,2235.32,131883.88
14625,60.0,1,1.0,1.0,0,110000,0,0,1970.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,12.0,1964.55,117873.0
14626,85.0,3,1.0,4.0,0,160000,1,0,1970.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,15.0,2235.32,190002.2
14627,110.0,3,2.0,5.0,0,115000,1,0,1970.0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0.0,0,0,0,0,1,0,0,0,3.0,12.0,1964.55,216100.5
14628,70.0,1,2.0,1.0,0,126900,0,0,1970.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,13.0,1886.6,132062.0
14629,90.0,3,2.0,3.0,0,200000,0,0,1970.0,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0.0,0,1,0,0,1,0,0,0,3.0,12.0,1964.55,176809.5
14630,75.0,2,1.0,1.0,0,150000,0,0,1970.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,3.0,13.0,1886.6,141495.0
14631,111.0,4,1.0,1.0,0,217000,1,0,1970.0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0.0,0,1,0,1,1,0,0,0,3.0,17.0,1980.04,219784.44
14632,95.0,3,2.0,5.0,0,199000,0,0,1977.0,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0.0,0,0,0,0,1,0,0,0,3.0,12.0,1964.55,186632.25
14633,90.0,2,2.0,1.0,0,239000,0,0,1970.0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0.0,1,0,1,0,1,0,0,0,3.0,13.0,1886.6,169794.0
14634,94.0,3,1.0,1.0,0,235000,0,0,1970.0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0.0,0,0,0,0,1,0,0,0,3.0,15.0,2235.32,210120.08
14635,60.0,3,1.0,5.0,0,199000,1,0,1970.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0.0,0,1,0,0,1,0,0,0,3.0,15.0,2235.32,134119.2
14636,45.0,1,1.0,1.0,0,130000,0,0,1970.0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,19.0,2323.93,104576.85
14637,65.0,2,1.0,1.0,0,125000,1,0,1967.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,13.0,1886.6,122629.0
14638,73.0,3,1.0,4.0,0,139000,0,0,1970.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,18.0,2048.47,149538.31
14639,100.0,4,2.0,2.0,0,250000,0,0,1994.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0,0,1,0,1,1,0,0,0,3.0,14.0,2527.59,252759.0
14640,52.0,1,1.0,0.5,1,105000,0,0,1970.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,12.0,1964.55,102156.6
14641,70.0,3,1.0,4.0,0,110000,1,0,1970.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,19.0,2323.93,162675.09999999998
14642,51.0,2,1.0,0.5,1,95000,0,0,1962.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,1,1,0,0,0,3.0,17.0,1980.04,100982.04
14643,70.0,4,1.0,1.0,0,160000,0,0,1970.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,19.0,2323.93,162675.09999999998
14644,51.0,3,1.0,0.5,1,99900,0,0,1960.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,1,1,0,0,0,3.0,17.0,1980.04,100982.04
14645,40.0,1,1.0,3.0,0,139000,0,0,1970.0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,19.0,2323.93,92957.2
14646,146.0,4,2.0,2.0,0,480000,0,0,2003.0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0.0,1,1,0,1,1,0,0,0,3.0,15.0,2235.32,326356.72000000003
14647,50.0,2,1.0,0.5,1,110000,0,0,1970.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,12.0,1964.55,98227.5
14648,80.0,3,1.0,3.0,0,125000,0,0,1972.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,18.0,2048.47,163877.59999999998
14649,120.0,0,2.0,0.5,1,259000,0,0,1970.0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0.0,0,0,1,0,0,0,0,1,3.0,14.0,2527.59,303310.80000000005
14650,65.0,2,1.0,3.0,0,105000,0,0,1970.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,18.0,2048.47,133150.55
14651,80.0,3,1.0,4.0,0,117000,1,0,1970.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,18.0,2048.47,163877.59999999998
14652,80.0,3,1.0,2.0,0,159000,0,0,1970.0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,20000.0,1,0,1,0,1,0,0,0,3.0,18.0,2048.47,163877.59999999998
14653,63.0,3,1.0,2.0,0,150000,0,0,1970.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,17.0,1980.04,124742.52
14654,92.0,3,2.0,0.5,1,194000,0,0,1958.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,19.0,2323.93,213801.56
14655,101.0,2,2.0,6.0,0,298000,0,0,2004.0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0.0,0,0,0,0,0,0,1,0,3.0,16.0,3120.54,315174.54
14656,57.0,2,1.0,3.0,0,100300,0,0,1970.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,17.0,1980.04,112862.28
14657,75.0,2,1.0,2.0,0,115000,0,0,1970.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0.0,0,0,0,1,1,0,0,0,3.0,17.0,1980.04,148503.0
14658,70.0,2,2.0,2.0,0,126900,0,0,1970.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,13.0,1886.6,132062.0
14659,55.0,2,1.0,1.0,0,99000,1,0,1930.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0,0,1,0,1,0,0,0,3.0,13.0,1886.6,103763.0
14660,71.0,3,1.0,1.0,0,126000,0,0,1970.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,19.0,2323.93,164999.03
14661,103.0,3,1.0,1.0,0,221000,0,0,1970.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,14.0,2527.59,260341.77
14662,81.0,2,1.0,2.0,0,165000,0,0,1999.0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0.0,0,0,0,0,1,0,0,0,3.0,17.0,1980.04,160383.24
14663,120.0,4,2.0,0.5,1,130000,0,0,1973.0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,12.0,1964.55,235746.0
14664,77.0,3,1.0,2.0,0,130000,1,0,1970.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,15.0,2235.32,172119.64
14665,85.0,3,1.0,0.5,1,226000,1,0,1970.0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,3.0,14.0,2527.59,214845.15
14666,43.0,2,1.0,0.5,1,99000,0,0,1970.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,14.0,2527.59,108686.37
14667,84.0,2,2.0,1.0,0,230000,0,0,2020.0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0.0,0,0,0,0,0,0,0,1,3.0,15.0,2235.32,187766.88
14668,60.0,2,1.0,1.0,0,126000,0,0,1976.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,19.0,2323.93,139435.8
14669,75.0,3,1.0,4.0,0,177000,0,0,1970.0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0.0,0,0,0,0,1,0,0,0,3.0,18.0,2048.47,153635.24999999997
14670,66.0,3,1.0,4.0,0,135000,0,0,1967.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,18.0,2048.47,135199.02
14671,68.0,2,1.0,5.0,0,118000,1,0,1965.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,13.0,1886.6,128288.8
14672,75.0,3,1.0,2.0,0,120000,1,0,1970.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,13.0,1886.6,141495.0
14673,132.0,2,1.0,3.0,0,195000,0,0,1967.0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,10000.0,0,1,0,1,1,0,0,0,3.0,13.0,1886.6,249031.2
14674,54.0,1,1.0,0.5,1,130000,0,0,1970.0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,19.0,2323.93,125492.22
14675,57.0,3,1.0,4.0,0,127600,0,0,1966.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,13.0,1886.6,107536.2
14676,82.0,2,1.0,1.0,0,156348,1,0,1994.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,17.0,1980.04,162363.28
14677,89.0,2,1.0,1.0,0,157000,0,0,1972.0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0.0,0,1,0,1,1,0,0,0,3.0,18.0,2048.47,182313.83
14678,88.0,3,1.0,1.0,0,125000,0,0,1970.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,12.0,1964.55,172880.4
14679,101.0,3,1.0,1.0,0,198000,0,0,1970.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.0,0,0,1,1,1,0,0,0,3.0,15.0,2235.32,225767.32
14680,30.0,0,1.0,0.5,1,98000,0,0,1988.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,3.0,18.0,2048.47,61454.09999999999
14681,74.0,3,1.0,4.0,0,148000,1,0,1970.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,1,0,3.0,17.0,1980.04,146522.96
14682,60.0,2,1.0,0.5,1,140000,0,0,1956.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,17.0,1980.04,118802.4
14683,70.0,2,2.0,2.0,0,205000,0,0,2004.0,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0.0,0,1,0,1,1,0,0,0,3.0,15.0,2235.32,156472.40000000002
14684,124.0,3,2.0,6.0,0,318500,0,0,2003.0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0.0,1,0,1,0,1,0,0,0,3.0,17.0,1980.04,245524.96
14685,45.0,1,1.0,2.0,0,89000,1,0,1970.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,15.0,2235.32,100589.4
14686,119.0,4,2.0,2.0,0,199000,0,0,1970.0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,13.0,1886.6,224505.4
14687,55.0,1,1.0,5.0,0,185000,0,0,1970.0,0,0,1,1,1,1,0,1,0,0,1,0,1,1,0.0,0,0,0,0,1,0,0,0,3.0,16.0,3120.54,171629.7
14688,113.0,3,2.0,1.0,0,415000,0,0,1970.0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,0.0,0,0,0,0,1,0,0,0,3.0,16.0,3120.54,352621.02
14689,50.0,0,1.0,5.0,0,180000,0,0,1970.0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,3.0,15.0,2235.32,111766.0
14690,52.0,1,1.0,4.0,0,169900,0,0,1970.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,3.0,18.0,2048.47,106520.44
14691,90.0,2,2.0,3.0,0,295000,0,0,1970.0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0.0,0,0,0,0,1,0,0,0,3.0,16.0,3120.54,280848.6
14692,112.0,3,2.0,1.0,0,265000,0,0,1970.0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,18.0,2048.47,229428.64
14693,52.0,1,1.0,3.0,0,185000,0,0,1970.0,0,0,1,1,1,1,0,1,0,0,1,0,1,1,0.0,0,0,0,0,1,0,0,0,3.0,16.0,3120.54,162268.08
14694,57.0,1,1.0,4.0,0,185000,0,0,1970.0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0.0,0,0,0,1,1,0,0,0,3.0,16.0,3120.54,177870.78
14695,75.0,3,1.0,2.0,0,245000,0,0,1970.0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,18.0,2048.47,153635.24999999997
14696,75.0,3,1.0,5.0,0,175000,0,0,1970.0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0.0,0,1,1,0,1,0,0,0,3.0,12.0,1964.55,147341.25
14697,35.0,1,1.0,0.5,1,42000,1,0,1970.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,17.0,1980.04,69301.4
14698,70.0,2,1.0,3.0,0,126500,0,0,1970.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,13.0,1886.6,132062.0
14699,60.0,2,1.0,2.0,0,139000,0,0,1960.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0.0,1,0,1,0,1,0,0,0,3.0,19.0,2323.93,139435.8
14700,66.0,3,1.0,3.0,0,124200,0,0,1970.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,12.0,1964.55,129660.3
14701,53.0,3,1.0,1.0,0,169000,0,0,1970.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,15.0,2235.32,118471.96
14702,78.0,2,2.0,1.0,0,225000,0,1,1970.0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0.0,0,0,0,0,1,0,0,0,3.0,15.0,2235.32,174354.96000000002
14703,74.0,3,1.0,4.0,0,148000,1,0,1969.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0,0,1,0,1,0,0,0,3.0,17.0,1980.04,146522.96
14704,61.0,1,1.0,1.0,0,129000,1,0,1996.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0.0,0,0,0,0,1,0,0,0,3.0,19.0,2323.93,141759.72999999998
14705,75.0,3,1.0,0.5,1,170000,0,0,1970.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,12.0,1964.55,147341.25
14706,69.0,3,1.0,2.0,0,120600,0,0,1961.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,19.0,2323.93,160351.16999999998
14707,59.0,2,1.0,3.0,0,172000,0,0,1970.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,15.0,2235.32,131883.88
14708,45.0,1,1.0,2.0,0,150000,0,0,1993.0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0.0,0,0,0,0,1,0,0,0,3.0,18.0,2048.47,92181.15
14709,92.0,2,1.0,0.5,1,139000,1,0,1970.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,12.0,1964.55,180738.6
14710,60.0,2,1.0,0.5,1,105000,0,0,1970.0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0,0,3.0,12.0,1964.55,117873.0
14711,65.0,2,1.0,3.0,0,118000,0,0,1970.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,17.0,1980.04,128702.6
14712,37.0,1,1.0,1.0,0,122000,0,0,1970.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,18.0,2048.47,75793.39
14713,65.0,3,1.0,2.0,0,115000,0,0,1970.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,19.0,2323.93,151055.44999999998
14714,110.0,2,1.0,5.0,0,299000,0,0,1970.0,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0.0,0,0,1,0,1,0,0,0,3.0,14.0,2527.59,278034.9
14715,64.0,3,1.0,2.0,0,135000,0,0,1970.0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0.0,0,0,1,0,1,0,0,0,3.0,18.0,2048.47,131102.08
14716,114.0,4,2.0,0.5,1,210000,0,0,1970.0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0.0,0,0,0,0,1,0,0,0,3.0,18.0,2048.47,233525.58
14717,72.0,3,1.0,3.0,0,128000,0,0,1970.0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0.0,0,1,0,0,1,0,0,0,3.0,15.0,2235.32,160943.04
14718,73.0,2,1.0,5.0,0,122000,0,0,1985.0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,3.0,13.0,1886.6,137721.8
14719,73.0,1,1.0,6.0,0,365000,0,0,1960.0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0.0,0,0,1,0,0,0,1,0,3.0,15.0,2235.32,163178.36000000002
14720,75.0,3,1.0,3.0,0,150000,0,0,1970.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,18.0,2048.47,153635.24999999997
14721,73.0,2,1.0,5.0,0,122000,0,0,1980.0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0.0,0,0,0,1,1,0,0,0,3.0,13.0,1886.6,137721.8
14722,77.0,2,1.0,1.0,0,148470,0,0,1970.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,18.0,2048.47,157732.18999999997
14723,65.0,3,1.0,3.0,0,159000,0,0,1970.0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,17.0,1980.04,128702.6
14724,77.0,3,1.0,3.0,0,172000,0,0,1970.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,18.0,2048.47,157732.18999999997
14725,80.0,2,2.0,2.0,0,230000,0,0,1970.0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0.0,0,0,0,0,1,0,0,0,3.0,17.0,1980.04,158403.2
14726,53.0,1,1.0,3.0,0,95000,0,0,1965.0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,19.0,2323.93,123168.29
14727,95.0,3,2.0,2.0,0,122000,0,0,1970.0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0.0,0,0,1,0,1,0,0,0,3.0,17.0,1980.04,188103.8
14728,75.0,2,2.0,2.0,0,299000,0,0,1970.0,0,0,1,1,1,1,0,1,0,0,1,0,1,1,0.0,0,0,0,0,1,0,0,0,3.0,16.0,3120.54,234040.5
14729,98.0,3,2.0,6.0,0,285000,0,0,1970.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0,0,3.0,14.0,2527.59,247703.82
14730,93.0,3,2.0,1.0,0,215000,0,0,2000.0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0.0,0,0,1,0,1,0,0,0,3.0,19.0,2323.93,216125.49
14731,63.0,2,1.0,2.0,0,130000,0,0,1960.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,3.0,17.0,1980.04,124742.52
14732,70.0,1,1.0,7.0,0,250000,0,0,1970.0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0.0,0,0,0,1,0,0,1,0,3.0,16.0,3120.54,218437.8
14733,93.0,3,1.0,4.0,0,205000,0,0,1970.0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0.0,0,0,0,1,1,0,0,0,3.0,17.0,1980.04,184143.72
14734,84.0,3,1.0,0.5,1,195000,0,0,1970.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,12.0,1964.55,165022.19999999998
14735,79.0,3,1.0,4.0,0,149900,0,0,1970.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,13.0,1886.6,149041.4
14736,127.0,3,2.0,2.0,0,337000,0,0,1970.0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0.0,0,0,0,1,1,0,0,0,3.0,16.0,3120.54,396308.58
14737,120.0,3,2.0,2.0,0,278000,0,0,1970.0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0.0,0,1,0,1,1,0,0,0,3.0,16.0,3120.54,374464.8
14738,99.0,2,2.0,2.0,0,290000,0,0,1970.0,0,0,1,1,1,1,0,1,0,0,1,0,1,1,0.0,0,0,0,0,1,0,0,0,3.0,16.0,3120.54,308933.46
14739,72.0,1,1.0,1.0,0,195000,0,0,1970.0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,0.0,0,0,0,0,1,0,0,0,3.0,13.0,1886.6,135835.19999999998
14740,84.0,3,1.0,0.5,1,150000,0,0,1970.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,18.0,2048.47,172071.47999999998
14741,63.0,2,1.0,3.0,0,123000,0,0,1970.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0,1,0,1,1,0,0,0,3.0,18.0,2048.47,129053.61
14742,65.0,3,1.0,2.0,0,145000,0,0,1970.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,3.0,13.0,1886.6,122629.0
14743,54.0,1,1.0,1.0,0,118000,0,0,1970.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,18.0,2048.47,110617.38
14744,83.0,3,2.0,0.5,1,159000,1,0,1970.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,19.0,2323.93,192886.19
14745,65.0,3,1.0,4.0,0,145000,0,0,1970.0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,12.0,1964.55,127695.75
14746,79.0,3,1.0,1.0,0,158000,0,0,1955.0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0.0,0,1,0,1,1,0,0,0,3.0,12.0,1964.55,155199.44999999998
14747,57.0,2,1.0,0.5,1,139000,0,0,1970.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0.0,1,0,0,0,1,0,0,0,3.0,19.0,2323.93,132464.00999999998
14748,114.0,4,2.0,7.0,0,189000,1,0,1970.0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0.0,0,0,1,1,1,0,0,0,3.0,12.0,1964.55,223958.7
14749,96.0,3,1.0,1.0,0,226000,0,0,1970.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,14.0,2527.59,242648.64
14750,55.0,1,1.0,3.0,0,175000,0,0,2004.0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,0.0,0,0,0,0,1,0,0,0,3.0,16.0,3120.54,171629.7
14751,75.0,2,1.0,4.0,0,155000,0,0,1961.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,1,1,0,0,0,3.0,17.0,1980.04,148503.0
