,sq_mt_built,n_rooms,n_bathrooms,floor,is_floor_under,buy_price,is_renewal_needed,is_new_development,built_year,has_central_heating,has_individual_heating,has_ac,has_fitted_wardrobes,has_lift,is_exterior,has_garden,has_pool,has_terrace,has_balcony,has_storage_room,is_accessible,has_green_zones,has_parking,parking_price,is_orientation_north,is_orientation_west,is_orientation_south,is_orientation_east,Pisos,Casa o chalet,Áticos,Dúplex,distrito_id_num,neighborhood_id_num,neighborhood_price_m2,estimado_metros_por_preciom2
15926,84.0,2,1.0,0.5,1,150000,0,0,1970.0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0.0,0,0,1,1,1,0,0,0,3.0,19.0,2323.93,195210.12
15927,85.0,3,1.0,1.0,0,185000,0,0,1970.0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0.0,0,0,1,1,1,0,0,0,3.0,19.0,2323.93,197534.05
15928,87.0,3,1.0,1.0,0,140000,1,0,1970.0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0.0,0,0,1,0,1,0,0,0,3.0,17.0,1980.04,172263.48
15929,33.0,1,1.0,4.0,0,160000,0,0,1925.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,19.0,2323.93,76689.68999999999
15930,170.0,5,3.0,1.0,0,317500,1,0,1970.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0,1,0,0,3.0,13.0,1886.6,320722.0
15931,102.0,3,2.0,0.5,1,279900,0,1,1970.0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0.0,0,0,0,0,1,0,0,0,3.0,13.0,1886.6,192433.19999999998
15932,77.0,3,1.0,1.0,0,145000,1,0,1963.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0,1,0,1,1,0,0,0,3.0,18.0,2048.47,157732.18999999997
15933,270.0,4,3.0,2.0,0,349900,1,0,1970.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,19.0,2323.93,627461.1
15934,53.0,2,1.0,4.0,0,127300,0,0,1970.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,13.0,1886.6,99989.79999999999
15935,95.0,3,2.0,4.0,0,139000,0,0,1970.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,19.0,2323.93,220773.34999999998
15936,71.0,3,1.0,2.0,0,134000,0,0,1970.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,18.0,2048.47,145441.37
15937,71.0,2,1.0,1.0,0,150000,0,0,1970.0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0.0,0,0,0,0,1,0,0,0,3.0,19.0,2323.93,164999.03
15938,85.0,2,1.0,3.0,0,243000,0,0,2007.0,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0.0,1,0,1,0,0,0,1,0,3.0,13.0,1886.6,160361.0
15939,43.0,0,1.0,1.0,0,125000,0,0,1970.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,19.0,2323.93,99928.98999999999
15940,72.0,3,1.0,4.0,0,133500,0,0,1970.0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,12.0,1964.55,141447.6
15941,50.0,1,1.0,4.0,0,180000,0,0,2006.0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0.0,1,0,0,0,1,0,0,0,3.0,16.0,3120.54,156027.0
15942,94.0,4,1.0,0.0,1,170000,1,0,1950.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0.0,0,0,1,1,1,0,0,0,3.0,14.0,2527.59,237593.46000000002
15943,89.0,3,2.0,5.0,0,230000,1,0,1965.0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0.0,0,0,1,0,1,0,0,0,3.0,14.0,2527.59,224955.51
15944,89.0,3,2.0,5.0,0,230000,1,0,1965.0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0.0,0,0,1,0,1,0,0,0,3.0,14.0,2527.59,224955.51
15945,152.0,4,2.0,1.0,0,449000,0,0,1982.0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0.0,0,0,1,0,1,0,0,0,3.0,15.0,2235.32,339768.64
15946,70.0,3,1.0,2.0,0,139900,0,0,1970.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0,0,3.0,13.0,1886.6,132062.0
15947,94.0,4,1.0,0.0,1,170000,1,0,1970.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0,0,1,1,1,0,0,0,3.0,14.0,2527.59,237593.46000000002
15948,59.0,2,1.0,0.5,1,118000,0,0,1965.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,0,3.0,19.0,2323.93,137111.87
15949,80.0,3,1.0,2.0,0,115000,0,0,1981.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,18.0,2048.47,163877.59999999998
15950,100.0,3,2.0,4.0,0,290000,0,0,2002.0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0.0,0,1,1,1,1,0,0,0,3.0,12.0,1964.55,196455.0
15951,116.0,2,1.0,1.0,0,300000,0,0,2007.0,0,0,1,1,1,1,0,1,1,0,1,0,1,1,0.0,0,1,1,1,1,0,0,0,3.0,16.0,3120.54,361982.64
15952,81.0,3,1.0,2.0,0,125000,0,0,1970.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,17.0,1980.04,160383.24
15953,139.0,3,2.0,3.0,0,333000,0,0,1970.0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0.0,0,0,0,0,1,0,0,0,3.0,16.0,3120.54,433755.06
15954,86.0,3,1.0,4.0,0,127000,0,0,1969.0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0.0,1,0,0,1,1,0,0,0,3.0,13.0,1886.6,162247.6
15955,62.0,3,1.0,4.0,0,105000,0,0,1970.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,17.0,1980.04,122762.48
15956,94.0,2,2.0,2.0,0,231289,0,1,1970.0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0.0,0,0,0,0,1,0,0,0,3.0,13.0,1886.6,177340.4
15957,106.0,3,2.0,2.0,0,257998,0,1,1970.0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0.0,0,0,0,0,1,0,0,0,3.0,13.0,1886.6,199979.59999999998
15958,106.0,3,2.0,1.0,0,255728,0,1,1970.0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0.0,0,0,0,0,1,0,0,0,3.0,13.0,1886.6,199979.59999999998
15959,94.0,2,2.0,1.0,0,229281,0,1,1970.0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0.0,0,0,0,0,1,0,0,0,3.0,13.0,1886.6,177340.4
15960,100.0,3,2.0,6.0,0,305000,0,0,2003.0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0.0,0,0,0,0,1,0,0,0,3.0,12.0,1964.55,196455.0
15961,89.0,2,2.0,1.0,0,260000,0,0,2020.0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0.0,0,0,0,1,1,0,0,0,3.0,17.0,1980.04,176223.56
15962,87.0,2,2.0,2.0,0,263200,0,0,2020.0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0.0,0,1,0,0,1,0,0,0,3.0,17.0,1980.04,172263.48
15963,65.0,3,1.0,2.0,0,119000,0,0,1970.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,12.0,1964.55,127695.75
15964,51.0,2,1.0,0.5,1,109650,0,0,1970.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,17.0,1980.04,100982.04
15965,85.0,3,1.0,2.0,0,155000,0,0,1970.0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0.0,0,0,0,0,1,0,0,0,3.0,15.0,2235.32,190002.2
15966,68.0,2,1.0,4.0,0,125000,0,0,1967.0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,18.0,2048.47,139295.96
15967,45.0,2,1.0,3.0,0,93900,0,0,1945.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,18.0,2048.47,92181.15
15968,88.0,3,1.0,3.0,0,169000,0,0,1970.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,13.0,1886.6,166020.8
15969,107.0,4,2.0,6.0,0,325000,0,0,1970.0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0.0,1,1,0,1,1,0,0,0,3.0,19.0,2323.93,248660.50999999998
15970,66.0,3,1.0,2.0,0,136000,0,0,1963.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,19.0,2323.93,153379.37999999998
15971,89.0,2,1.0,1.0,0,155000,0,0,1972.0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0.0,1,0,0,0,1,0,0,0,3.0,18.0,2048.47,182313.83
15972,98.0,3,1.0,3.0,0,249900,0,0,1970.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,15.0,2235.32,219061.36000000002
15973,63.0,2,1.0,3.0,0,109900,1,0,1964.0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,17.0,1980.04,124742.52
15974,68.0,2,1.0,6.0,0,261000,0,0,1970.0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,3.0,18.0,2048.47,139295.96
15975,75.0,2,1.0,3.0,0,168000,0,0,1970.0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,14.0,2527.59,189569.25
15976,95.0,3,2.0,1.0,0,248500,0,0,1970.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,19.0,2323.93,220773.34999999998
15977,75.0,3,2.0,2.0,0,115000,0,0,1975.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0.0,0,0,1,0,1,0,0,0,3.0,12.0,1964.55,147341.25
15978,87.0,1,1.0,3.0,0,225000,0,0,1970.0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,3.0,19.0,2323.93,202181.90999999997
15979,107.0,3,2.0,5.0,0,615000,0,0,2001.0,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0.0,0,0,0,0,1,0,0,0,3.0,19.0,2323.93,248660.50999999998
15980,65.0,2,1.0,1.0,0,119000,1,0,1970.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0,0,1,1,1,0,0,0,3.0,17.0,1980.04,128702.59999999999
15981,98.0,3,1.0,4.0,0,215000,0,0,1973.0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0.0,0,1,0,1,1,0,0,0,3.0,17.0,1980.04,194043.91999999998
15982,80.0,3,1.0,1.0,0,163000,0,0,1970.0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0.0,0,0,1,0,1,0,0,0,3.0,12.0,1964.55,157164.0
15983,75.0,2,1.0,3.0,0,135000,0,0,1970.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,15.0,2235.32,167649.0
15984,72.0,2,1.0,1.0,0,138000,1,0,1970.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,15.0,2235.32,160943.04
15985,59.0,2,1.0,4.0,0,125000,0,0,1963.0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0.0,1,0,1,0,1,0,0,0,3.0,18.0,2048.47,120859.72999999998
15986,55.0,2,1.0,2.0,0,135000,1,0,1970.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,15.0,2235.32,122942.6
15987,104.0,2,2.0,7.0,0,450000,0,0,2007.0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0.0,0,0,0,0,0,0,1,0,3.0,16.0,3120.54,324536.16
15988,94.0,4,1.0,0.0,1,170000,1,0,1950.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0,0,1,1,1,0,0,0,3.0,14.0,2527.59,237593.46000000002
15989,59.0,2,1.0,0.5,1,118000,0,0,1965.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,0,3.0,19.0,2323.93,137111.87
15990,59.0,2,1.0,0.5,1,118000,0,0,1965.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,0,3.0,19.0,2323.93,137111.87
15991,78.0,2,1.0,2.0,0,170000,0,0,1966.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.0,0,0,1,1,1,0,0,0,3.0,12.0,1964.55,153234.9
15992,96.0,3,2.0,1.0,0,269000,0,0,1950.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,1,0,1,0,0,3.0,19.0,2323.93,223097.27999999997
15993,77.0,3,1.0,3.0,0,172000,0,0,1960.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0,1,1,1,0,0,0,3.0,18.0,2048.47,157732.18999999997
15994,73.0,2,1.0,3.0,0,168000,0,0,1966.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0,0,3.0,14.0,2527.59,184514.07
15995,73.0,2,1.0,3.0,0,168000,0,0,1970.0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0.0,0,1,0,0,1,0,0,0,3.0,14.0,2527.59,184514.07
15996,45.0,2,1.0,4.0,0,104900,0,0,1966.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,19.0,2323.93,104576.84999999999
15997,67.0,3,1.0,1.0,0,154900,1,0,1956.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,17.0,1980.04,132662.68
15998,65.0,3,1.0,3.0,0,140000,0,0,1965.0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,15.0,2235.32,145295.80000000002
15999,55.0,2,1.0,0.0,1,98000,1,0,1962.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,17.0,1980.04,108902.2
16000,58.0,2,2.0,3.0,0,139900,0,0,1970.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,12.0,1964.55,113943.9
16001,61.0,3,1.0,1.0,0,159900,0,0,1970.0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,17.0,1980.04,120782.44
16002,58.0,2,1.0,3.0,0,149900,0,0,1970.0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,18.0,2048.47,118811.26
16003,87.0,2,1.0,1.0,0,220000,0,0,1970.0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,15.0,2235.32,194472.84000000003
16004,57.0,3,1.0,2.0,0,125000,1,0,1970.0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,19.0,2323.93,132464.00999999998
16005,65.0,2,1.0,4.0,0,100000,0,0,1970.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,12.0,1964.55,127695.75
16006,97.0,3,1.0,1.0,0,235000,0,0,1970.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,14.0,2527.59,245176.23
16007,69.0,2,1.0,1.0,0,155000,0,0,2003.0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,19.0,2323.93,160351.16999999998
16008,76.0,3,1.0,2.0,0,236000,0,0,1974.0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0.0,0,0,0,0,1,0,0,0,3.0,12.0,1964.55,149305.8
16009,50.0,3,1.0,3.0,0,96000,0,0,1970.0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,17.0,1980.04,99002.0
16010,59.0,3,1.0,3.0,0,129900,0,0,1962.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0.0,0,0,1,1,1,0,0,0,3.0,13.0,1886.6,111309.4
16011,66.0,3,1.0,1.0,0,140000,0,0,1968.0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0.0,0,0,1,0,1,0,0,0,3.0,13.0,1886.6,124515.59999999999
16012,68.0,2,1.0,3.0,0,195000,1,0,1945.0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,14.0,2527.59,171876.12
16013,66.0,3,1.0,2.0,0,170000,1,0,1955.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0,1,1,0,1,0,0,0,3.0,14.0,2527.59,166820.94
16014,95.0,2,1.0,0.5,1,159000,1,0,1949.0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0.0,0,1,0,1,1,0,0,0,3.0,14.0,2527.59,240121.05000000002
16015,49.0,2,1.0,0.5,1,108500,1,0,1970.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,19.0,2323.93,113872.56999999999
16016,65.0,2,1.0,2.0,0,140000,0,0,1970.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,19.0,2323.93,151055.44999999998
16017,81.0,3,1.0,4.0,0,161200,1,0,1970.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,18.0,2048.47,165926.06999999998
16018,70.0,3,1.0,2.0,0,136500,0,0,1970.0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0.0,0,0,1,0,1,0,0,0,3.0,19.0,2323.93,162675.09999999998
16019,65.0,2,1.0,2.0,0,120000,0,0,1970.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,18.0,2048.47,133150.55
16020,163.0,4,3.0,1.0,0,408500,0,0,1982.0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0.0,0,1,1,0,1,0,0,0,3.0,18.0,2048.47,333900.61
16021,130.0,3,2.0,3.0,0,298000,0,0,2005.0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0.0,1,1,1,1,1,0,0,0,3.0,19.0,2323.93,302110.89999999997
16022,73.0,1,1.0,2.0,0,175000,0,0,2009.0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0.0,0,0,0,0,1,0,0,0,3.0,18.0,2048.47,149538.31
16023,60.0,1,2.0,3.0,0,175000,0,1,1970.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,18.0,2048.47,122908.19999999998
16024,124.0,3,2.0,2.0,0,275000,0,1,1970.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,18.0,2048.47,254010.27999999997
16025,124.0,3,2.0,4.0,0,287000,0,1,1970.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,18.0,2048.47,254010.27999999997
16026,113.0,2,2.0,0.5,1,245000,0,1,1970.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,18.0,2048.47,231477.11
16027,132.0,3,2.0,1.0,0,295000,0,1,1970.0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,18.0,2048.47,270398.04
16028,92.0,2,2.0,1.0,0,395000,0,1,1970.0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,3.0,18.0,2048.47,188459.24
16029,60.0,1,2.0,2.0,0,170000,0,1,1970.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,18.0,2048.47,122908.19999999998
16030,145.0,3,2.0,4.0,0,340000,0,1,1970.0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,18.0,2048.47,297028.14999999997
16031,132.0,3,2.0,3.0,0,309000,0,1,1970.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,18.0,2048.47,270398.04
16032,60.0,1,2.0,4.0,0,181000,0,1,1970.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,18.0,2048.47,122908.19999999998
16033,145.0,3,2.0,2.0,0,325000,0,1,1970.0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,18.0,2048.47,297028.14999999997
16034,132.0,3,2.0,4.0,0,316000,0,1,1970.0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,18.0,2048.47,270398.04
16035,60.0,1,2.0,1.0,0,165000,0,1,1970.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,18.0,2048.47,122908.19999999998
16036,145.0,3,2.0,3.0,0,332000,0,1,1970.0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,18.0,2048.47,297028.14999999997
16037,124.0,3,2.0,3.0,0,281000,0,1,1970.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,18.0,2048.47,254010.27999999997
16038,145.0,3,2.0,1.0,0,318000,0,1,1970.0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,18.0,2048.47,297028.14999999997
16039,100.0,3,2.0,2.0,0,270000,0,0,1955.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,1,0,1,0,0,0,3.0,14.0,2527.59,252759.0
16040,60.0,1,1.0,0.5,1,180500,0,0,2020.0,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0.0,0,1,0,0,1,0,0,0,3.0,17.0,1980.04,118802.4
16041,60.0,2,1.0,0.5,1,104900,0,0,1970.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.0,0,0,0,0,1,0,0,0,3.0,14.0,2527.59,151655.40000000002
16042,111.0,3,2.0,0.5,1,175000,0,0,1991.0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0.0,0,1,1,0,1,0,0,0,3.0,19.0,2323.93,257956.22999999998
16043,44.0,0,1.0,0.5,1,90000,1,0,1965.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,18.0,2048.47,90132.68
16044,142.0,3,2.0,3.0,0,305000,0,0,1970.0,0,0,1,1,1,1,0,1,0,0,1,0,1,1,0.0,0,0,1,1,1,0,0,0,3.0,12.0,1964.55,278966.1
16045,95.0,3,2.0,1.0,0,285000,0,0,1970.0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0.0,0,0,0,0,0,1,0,0,3.0,12.0,1964.55,186632.25
16046,288.0,5,3.0,1.0,0,699900,0,0,1970.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.0,1,0,0,0,0,1,0,0,3.0,13.0,1886.6,543340.7999999999
16047,63.0,1,1.0,0.5,1,125000,0,0,1970.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,13.0,1886.6,118855.79999999999
16048,90.0,2,2.0,2.0,0,161500,0,0,2001.0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0.0,0,0,1,0,1,0,0,0,3.0,17.0,1980.04,178203.6
16049,79.0,3,1.0,4.0,0,198000,0,0,1970.0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0.0,0,0,1,0,1,0,0,0,3.0,14.0,2527.59,199679.61000000002
16050,76.0,3,1.0,0.5,1,130000,0,0,1958.0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0.0,0,0,1,0,1,0,0,0,3.0,12.0,1964.55,149305.8
16051,69.0,3,1.0,1.0,0,136100,0,0,1969.0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,12.0,1964.55,135553.94999999998
16052,78.0,3,1.0,3.0,0,164000,0,0,1970.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,18.0,2048.47,159780.65999999997
16053,115.0,3,1.0,5.0,0,240000,0,0,1955.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,18.0,2048.47,235574.05
16054,65.0,3,1.0,4.0,0,110000,1,0,1968.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0,1,0,0,1,0,0,0,3.0,18.0,2048.47,133150.55
16055,73.0,3,1.0,1.0,0,143000,0,0,1971.0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0.0,0,1,0,1,1,0,0,0,3.0,13.0,1886.6,137721.8
16056,78.0,3,1.0,1.0,0,155000,0,0,1972.0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0.0,0,0,0,0,1,0,0,0,3.0,19.0,2323.93,181266.53999999998
16057,85.0,3,1.0,4.0,0,161200,1,0,1970.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,18.0,2048.47,174119.94999999998
16058,53.0,2,1.0,3.0,0,155000,0,0,2008.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,19.0,2323.93,123168.29
16059,102.0,2,2.0,2.0,0,215000,0,0,2006.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,13.0,1886.6,192433.19999999998
16060,45.0,1,1.0,0.5,1,145000,0,0,1970.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,19.0,2323.93,104576.84999999999
16061,65.0,3,1.0,3.0,0,146000,0,0,1960.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,3.0,15.0,2235.32,145295.80000000002
16062,226.0,4,2.0,6.0,0,549000,0,0,2005.0,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0.0,0,0,0,0,0,0,1,0,3.0,16.0,3120.54,705242.04
16063,70.0,3,1.0,1.0,0,230000,0,0,1963.0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0.0,0,0,0,0,1,0,0,0,3.0,18.0,2048.47,143392.9
16064,77.0,3,1.0,1.0,0,230000,0,0,1970.0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0.0,0,1,1,0,1,0,0,0,3.0,18.0,2048.47,157732.18999999997
